Duration,D1-Age,D2-Gender,D3-Tribe,D4-Race,D5-Education,D6-Income,EFL,Q1,Q2,Q3,Q4,FQ1,FQ2,FQ3,ComQ1,ComQ2,ComQ3,Label_SubjectiveLit,Text_SubjectiveLit,ATQ_1,ATQ_2,ATQ_3,ATQ_4,ATQ_5,ATQ_6,ATQ_7,ATQ_8,TWB_1,TWB_2,TWB_3,TWB_4,TWB_5,TWB_6,TWB_7,TWB_8,TWB_9,TWB_10,RA1_1,RA1_2,RA1_3,RA1_4,RA1_5,RA1_6,RA1_7,RA1_8,RA1_9,RA1_10,STAI_1,STAI_2,STAI_3,STAI_4,STAI_5,STAI_6,STAI_7,BSCS_1,BSCS_2,BSCS_3,BSCS_4,REI_1,REI_2,REI_3,REI_4,REI_5,REI_6,REI_7,REI_8,REI_9,REI_10,FIPI_1,FIPI_2,FIPI_3,FIPI_4,FIPI_5,BMC1_1,BMC1_2,BMC1_3,BMC1_4,BMC1_5,Label_TrustPhys,Text_TrustPhys,Emo1_5,Emo1_6,Emo1_7,Emo1_8,Emo1_9,Emo1_10,Emo1_11,Emo1_12,Label_Anxiety,Text_Anxiety,HC_1,HC_2,HC_3,HC_4,HC_5,Rx2,Validity,MN1,MN2,MN3,MN4,MN5,MN6,MN7,MN8,GHNT1,GHNT2,GHNT3,GHNT4,GHNT5,GHNT6,Label_Numeracy,Text_Numeracy,Dmed_7,Dmed_8,Dmed_1,Dmed_2,Dmed_3,Dmed_9,Dmed_10,Dmed_5,Dmed_6,,,,
39,22,Female,Luo,Black,College graduate,"Less than 2,580,000 KES",Yes,1,3,3,2,2,3,2,2,2,2,0.380952382,"Ninahisi nina uwezo wa juu wa kupata, kuchakata, na kuelewa taarifa za msingi za afya, na huduma zinazohitajika kufanya maamuzi sahihi ya afya.",2,2,4,3,2,3,1,1,4,5,4,5,4,4,5,5,5,5,2,1,1,1,1,1,1,1,1,1,2,2,3,2,2,3,1,3,4,5,4,4,5,3,5,5,3,5,3,5,5,6,6,7,4,5,3,4,4,2,4,0.68,"Ninamwamini daktari wangu kwa sababu ana ujuzi, husikiliza kwa making na kuniambia ugonjwa haswa ambayo Niko nayo na hua habahatishi kabisa.",6,4,4,6,6,6,5,6,0.833333333,Kinachofanya nihisi mtu mwenye wasiwasi na hofu ni labda matokeo nitayapata baadaye yenye sikua nayatarajia na ile itafanya niwe na hofu ama kupoteza matumaini,5,5,5,5,5,5,5,2,1,4,1,3,2,2,3,2,16%,80,9,20%,30,0.545454546,Tukio lilionyesha ujuzi wangu wa maswala ya afya au matibabu ni kuwa mtu mwenye ujunguzi ili nisiambiwe ugonjwa ambalo silijui,"5'1""",62,0,No,4,Less than 1 hour,6,0 days,0,,,,
35,21,Female,Kamba,Black,Some college,"Less than 2,580,000 KES",No,2,4,4,4,3,1,3,1,1,1,0.619047619,Kwa kiwango cha juu nahisi nina uwezo mzuri unaoniwezesha kufanya maamuzi sahihi ya afya Kwa kuzingatia taarifa za kuaminika,1,2,1,1,4,4,1,1,4,2,4,2,2,2,4,5,2,5,5,1,5,5,5,5,5,5,5,1,2,3,3,2,2,1,4,2,5,1,5,5,5,5,5,5,5,5,5,5,5,7,6,7,7,7,5,5,4,5,5,0.8,Namwamini daktari wangu wa matibabu ya kawaida Kwa sababu ana elemu na uzoefu katika fani hii na anaipa taarifa za kina kuhusu afya yangu,7,6,6,6,6,6,5,5,0.833333333,Ninapotembelea ofisi ya daktari huwa na wasiwasi kutokana na hofu ya kugundulika na ugonjwa au matokeo mabaya ya vipimo,5,1,1,5,5,2,5,4,1,4,1,4,3,1,3,2,20%,20,22.5,3%,200,0.454545454,"Nilimsaidia rafiki yangu alipokua mgonjwa sana na hakua na uwezo wa kufika hospitalini, kupitia mitandaoni","4'8""",45,0,No,2,5-6 hours,7 - Very healthy,0 days,0,,,,
47,21,Male,Kikuyu,Black,Some college,"Less than 2,580,000 KES",No,4,3,3,2,2,2,1,2,3,2,0.253968254,kwa sasa naweza kujieleza kwa mhudumu wa afya kwa kumfafanulia ninavyo hisi ili niweze kupata kuhudumiwa ipasavyo,5,2,4,2,4,4,3,4,4,3,4,5,4,5,4,4,3,5,4,3,2,4,3,2,3,4,3,2,3,2,3,2,1,4,3,2,3,2,4,4,5,4,2,5,3,3,3,4,2,5,2,6,2,4,4,4,3,3,4,0.64,simwamini daktari kabisa kwa sababu wakati mwingine anaweza kukuelekeza ukanunue dawa kwa duka lake ili umnufaishe yeye binafsi lakini hajali hali yangu ya afya,5,4,5,6,6,6,7,6,0.857142857,wakati mwingine najawa na hofu kwa kutojua ugonjwa ninao-ugua isije ikawa itanilazimu kununua tiba ghali ama ikalizimu kulazwa hospitalini,4,5,4,5,5,2,5,2,1,4,4,3,2,2,3,2,20%,33,1.5,70%,30,0.636363636,nilifika kwenye kituo cha afya kupimwa magonjwa ya sanaa kabla ya kushiriki katika tendo la ndoa na mpenzi wangu ili tusiambukizane magonjwa hayo,"5'4""",58.4,2,No,4,5-6 hours,4,0 days,2,,,,
55,30,Female,Kamba,Black,Some college,"Less than 2,580,000 KES",No,1,4,4,3,3,1,1,1,1,1,0.412698413,Kulingana maswali niliyo ulizwa hapo baadaye kuhusu maneno ya afya naweza elezea maneno machache kuhusu maneno ya afya,1,1,2,1,1,3,1,1,4,5,4,5,4,5,5,4,4,5,1,1,1,1,1,3,1,1,1,1,2,2,2,2,2,2,2,3,5,4,5,5,5,1,1,5,5,5,3,3,2,7,6,7,6,6,2,5,4,4,4,0.84,Sababu ya kumuamini daktari wangu ni kwamba wakati ninapo ungua yeye ichukua muda wa kufanya vivimo ndio ajua shida ninayo inatokea wapi,1,4,1,1,1,1,1,1,0.142857143,"Nimeugua nini, kama ugonjwa daktari atapata nitaweza nikapata matibabu yake, hio ugonjwa nitaopatika nao nitachukua muda gani kupona",5,5,5,4,5,5,5,2,2,3,1,4,2,2,2,1,20%,80,1,30%,200,0.09090909,"Kwanza mtu akiwa mgonjwa joto lake linapanda juu , wengine wanahisi kizunguzungu, wengine wanahisi baridi mingi na joto Yao imepanda juu Kwa kiwango kikibwa","5'8""",87,0,No,3,3-4hours,5,0 days,0,,,,
37,30,Female,Luhya,Black,Some college,"Less than 2,580,000 KES",No,4,5,5,5,3,2,3,1,2,1,0.777777777,Nina uwezo wa kuelewa taarifa za msingi za afya na huduma zinazohitajika kufanya maamuzi sahihi ya afya kwa asilimia themanini,2,2,3,2,2,3,2,2,4,4,4,5,5,5,4,5,4,4,1,1,5,1,3,5,5,5,5,1,2,2,2,2,2,2,2,5,5,4,5,1,5,5,1,1,1,1,1,5,1,7,6,6,5,5,2,4,4,3,3,0.72,Simuamini daktari wangu kabisa kwa sababu vipimo saa zingine zinaeza peana majibu yasiyo sahii kisha yamfanye daktari apeane matibabu yasiyofaa,4,4,2,2,2,4,4,2,0.428571429,Nina wasiwasi au hofu zaidi daktari anapo nieleza kuwa anahitaji kuulizia daktari mwingine kuhusiana na matokeo ya vipimo vyangu vya afya,5,5,5,4,5,3,5,2,3,4,4,2,3,1,3,2,20%,50,42.5,3%,170,0.636363636,"Rafiki yangu alipokuwa mgonjwa nikamfanyia huduma ya kwanza,kupeana dawa jinsi ilivyo andikwa na daktari,kuzuia kidonda kuvuja damu samu","5'8""",63,0,No,2,1-2 hours,4,0 days,1,,,,
46,24,Female,Kalenjin,Black,College graduate,"Less than 2,580,000 KES",Yes,5,5,5,3,3,3,2,1,1,1,0.793650793,"Kiwango cha juu. Kupitia taarifa za mitandaoni, kuuliza mengi kuhusiana afya na waru walio na hekima kuhusu afya na daktari",1,2,3,2,2,3,1,2,4,2,4,4,2,3,4,4,3,4,1,1,3,3,1,3,3,5,3,1,2,2,2,2,2,2,2,5,5,5,5,1,1,5,5,5,5,5,1,5,5,5,6,5,5,5,3,3,3,3,3,0.6,"Kuandika madawa zinataka pesa nyingi kuliko uwezo wa mtu, kupeana ushauri kwa utoukamilifu kuhusiana na ugonjwa kwa familia",5,3,4,5,5,4,5,5,0.690476191,"Kidungwa sindano, kupewa habari nisiyoyatarajia, kulazwa hospitalini, kuandikiwa madawa zilizo za pesa za juu",5,5,5,5,5,5,5,2,1,3,4,4,1,2,3,2,20%,50,5,3%,17,0.545454546,"Kolestroli mingi mwilini ni hatari, mazoezi yanachangia Sana ubora wa afya, vipimo vya kalori ni muhimu","4'5""",55,0,No,0,3-4hours,7 - Very healthy,0 days,0,,,,
49,26,Female,Iteso,Black,Some graduate school,"Less than 2,580,000 KES",Yes,2,1,3,2,2,1,2,1,1,1,0.317460317,"kwa kiwango kikubwa sana,mara nyingi huwa nauliza daktari maswali yote kuhusiana na hali yangu ya afya",1,1,3,1,2,5,1,2,5,4,4,4,5,5,5,5,4,5,3,1,1,5,1,1,1,3,1,1,3,2,2,2,1,2,1,5,5,1,5,5,5,5,1,5,5,5,5,5,5,7,7,6,6,6,1,5,5,5,5,1,namwamini sana daktari wangu kwa sababu huwa ananisikiliza na ananipa mawaidha bora kuhusiana na matibabu ya hali yangu,6,5,3,5,5,6,5,6,0.785714286,mara nyingine huyo daktari anaweza kuwa anajuana na familia na marafiki uwenda atawaambia chenye naugua na sitaki wajue kamwe,5,5,5,5,5,3,5,2,1,4,4,2,2,2,1,2,20%,80,3,5%,17,0.545454546,mtoto mchanga alikuwa na joto jingi sana nikamtoa nguo zote nikatumia kitambaa safi kumpanguza nayo na maji ili kupunguza joto tukingonja daktari,"5'7""",60,0,Yes,10,1-2 hours,5,0 days,0,,,,
46,25,Female,Kikuyu,Black,College graduate,"Less than 2,580,000 KES",No,3,3,4,4,3,3,3,2,2,1,0.698412699,ni kwa kiwango kikubwa .tene naweza kujieleza vizuri kwa daktari napia naweza jibu maswali yake kwa njia mfuti.,1,2,2,1,2,2,1,1,5,5,5,5,5,5,5,5,5,5,1,1,5,5,1,1,1,1,1,1,2,2,2,2,2,2,2,1,5,5,5,1,1,5,5,1,5,5,5,5,5,7,7,7,7,7,5,5,5,5,5,0.84,naamini daktari kwa kuwa wanaujuzi mwingi kulingana na ugonjwa wowote wanataaluma kuhusu na pia wanamweleza mgonjwa jinsi ya kufanya oparesheni mfuti.,1,1,1,1,5,5,1,5,0.428571429,ju kwa mara nyingine anawezakuwa hana pia uhakika kuhusu ugomjwa fulani na pia naweza kuwa sina fedha za kutibu huo ugonjwa kwa ufupi matoke hunipa wasiwasi.,5,5,5,5,5,4,5,2,3,4,3,2,1,2,2,1,20%,30,45,15%,15,0.272727272,Ju naelewa kanuni kadha za afya na pia na elewa kuhusu tukio kadha za afya na ninaelewa jinsi ya kueleza maumivi na pia kuweka afya yangu ikiwa sawa.,"5'5""",50,0,No,0,3-4hours,4,0 days,0,,,,
27,29,Male,Kikuyu,Black,College graduate,"Less than 2,580,000 KES",No,1,3,3,2,3,2,3,1,1,1,0.579365079,"Mara mingi Nina uwezo wa kuelewa na kupata usaidizi wa huduma za afya, mara chache Sana tu ndo Hua nahitaji maelezo Kwa undani kutoka Kwa muuguzi au daktari.",3,4,2,1,3,5,1,1,4,2,4,2,2,4,2,4,2,4,5,1,4,1,2,1,5,2,2,1,2,2,1,2,1,1,2,5,5,5,3,5,1,5,5,3,3,2,2,5,4,6,5,2,5,4,5,5,5,5,5,0.84,"Nina mwamini daktari wangu sababu Ana ujuzi wa mda mrefu na pia Ana umakini Sana kwenye kazi yake, maelezo yake pia ni sahihi na ya kueleweka Kwa urahisi",1,5,2,5,5,3,1,5,0.476190476,"Mara Kwa mara Nina wasi wasi ju sijui au Sina uhakika wa kitakacho tokea baada ya kuongea na daktari,",5,5,5,5,4,3,5,2,1,4,4,3,2,2,2,1,20%,100,17,10%,200,0.363636364,Nlipo kua na maumivu ya mgongo nlijua ni nervous system inashida Ata Bila kumwambia daktari wangu kwanza,"5'5""",72,2,Yes,4,3-4hours,5,0 days,2,,,,
14,30,Male,Kalenjin,Black,College graduate,"Less than 2,580,000 KES",Yes,3,2,3,4,2,3,3,1,1,2,0.611111112,"maandishi ya daktari mara nyingi huwa ngumu kuelewa, kwa sababu wanachokora maandishi, afadhali maneno yatamkwe",2,2,2,3,4,4,5,2,5,3,4,3,4,3,4,2,3,3,2,1,3,2,4,4,3,5,4,1,1,2,2,2,2,2,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,6,5,6,6,7,4,3,4,3,3,0.6,mara nyingi daktari hujali zaidi kuhusu pesa kuliko yaliyo mazuri ama yaliyofaa mhudumiwa ama mgonjwa,5,4,5,5,5,4,5,4,0.666666667,"huwa siendi kwa daktari sana kwa sababu nina uzuri wa afya , kwa hiyo nikienda kwa daktari nina wasiwasi ya afya",5,4,4,4,5,5,5,2,1,4,4,2,3,4,3,2,20%,80,5,7%,170,0.909090908,mara kwa mara huwa natazama kwenye kituo cha YouTube mambo ya afya au matibabu kule ndio niliboresha ujuzi wangu,"5'8""",57,0,No,0,More than 12 hours,6,0 days,0,,,,
48,34,Male,Kalenjin,Black,College graduate,"Less than 2,580,000 KES",No,5,2,3,5,3,3,3,1,1,1,0.801587302,"kwa kiwango ya juu, kwa sababu nina uwezo wa kusoma na kuelewa ilhali kwa ni jambo nimekosa kuelewa nauilizia",1,1,2,1,2,4,1,1,5,4,5,5,4,5,4,5,5,5,3,1,5,5,1,5,1,5,1,1,4,2,2,2,1,1,1,1,5,4,4,2,3,3,1,4,4,3,3,3,2,6,6,5,5,5,4,3,3,4,4,0.64,kulingana na kisomo yake ni jambo la maana sana ilhali jamb namwamini au humwamini daktari wako wa matibabu ya kawaid,1,1,1,3,3,5,4,4,0.476190476,kulingana na kisomo yake ni jambo la maana sana kinachokufanya uhisi wasiwasi au hofu zaidi unapotembelea ofisi ya daktar,3,2,4,4,4,3,5,1,3,3,1,2,2,1,2,1,20%,80,2,2%,50,0.09090909,"kufanya uhesabu, tafadhali eleza tukio ambalo lilionyesha ujuzi wako wa masuala ya afya au matibabu. je unajua","5'6""",68,2,Yes,2,Less than 1 hour,2,0 days,0,,,,
31,18,Male,Luhya,Black,College graduate,"4,515,000 KES - 7,094,871 KES",Yes,4,3,4,4,2,3,2,1,2,2,0.563492063,"Ninahisi ya kwamba ninaweza kupata, kuchakata na kuelewa taarifa za msingi za afya kwa kiwango cha zaidi ya kati kati",2,4,5,3,4,5,3,4,3,1,2,3,1,2,3,4,1,4,3,4,5,5,2,5,4,5,5,2,2,3,4,3,3,3,4,4,4,4,3,2,3,4,2,4,4,5,4,4,5,6,6,5,7,6,4,4,4,4,4,0.72,"Kw wakati mwingi, daktari ndiye anaelewa vyema kuhusu taaluma yake. Kwa hivyo naamini kwamba mara nyingu huwa anasema ukweli",5,4,4,5,5,4,4,5,0.666666667,Uwezekano wa kupatikana kuwa na magonjwa au ugonjwa ambao siuikitarajia. Kisha kulazima kuanza matibabu makali ambayo yatabasilisha mtindo wa maisha yangu,4,4,4,4,4,3,5,2,1,4,4,3,2,1,2,1,20%,50,42,10%,20,0.363636364,"Niliweza kubainisha haswa ni glugonjwa gani nilikua nao kwa kutazama na kuskiza hali yangu ya mwili, bula kuhitaji usaisizi wa daktari, au mtandao","5'8""",74,1,No,0,1-2 hours,4,0 days,1,,,,
47,34,Male,Meru,Black,College graduate,"Less than 2,580,000 KES",Yes,4,2,2,2,1,2,1,1,1,1,0.285714286,"Kiwango cha wastani. Bila mwelekezo wa daktari ama mhudumu wa afya, siwezi. Nauliza maswali kadhaa ili kuelewa chenye muhudumu anasema.",2,4,3,2,3,5,3,3,5,1,5,3,4,5,4,5,3,5,5,1,5,1,5,5,5,5,5,1,2,2,3,3,2,4,3,3,5,3,4,4,5,5,1,5,5,3,3,3,3,3,3,6,6,7,4,3,4,2,4,0.6,"Kwa kiwango cha wastani, nawaamini madaktari kwanza kwa sababu wamesoma. Pili, vipimo ndio vinanisaidia kuamini daktari zaidi.",7,7,7,7,7,7,7,7,1,Hofu yangu kubwa ni maisha baada ya kupatikana na ugonjwa fulani. Ya pili ni pesa ya kulipia ile matibabu. Tatu ni jinsi ya kujitoa katika hio hali ya ugonjwa,5,5,5,5,3,2,5,2,2,4,4,4,3,1,3,2,20%,80,42.5,6%,30,0.636363636,Kunywa tangawizi na ndimu wakati wa baridi bila kuwa na mafua kila wakati imeonyesha kunizuia kutolemewa ni mafua.,"4'11""",89,0,No,0,Less than 1 hour,3,0 days,0,,,,
23,28,Female,Luhya,Black,College graduate,"Less than 2,580,000 KES",No,3,2,3,3,2,2,2,1,1,1,0.468253969,ninao uwezo wa asilimia ndogo sana wa kuchakata ama kuelewa taarifa za afya na huduma muhimu katika kufanya maamuzi ya afya,1,1,2,1,1,5,1,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,3,5,5,5,5,1,4,1,2,1,1,2,2,5,5,3,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,5,5,4,4,5,0.76,namwamini daktari wangu kwa sababu mara nyingi amejitahidi kuhakikisha matatizo yangu ya afya yanasuluhishwa mara tu ninapohitaji,1,1,1,2,2,2,2,2,0.261904762,wasiwasi wangu mkubwa ni jinsi madaktari na wauguzi walivyo na taama siku hizi kiasi cha kwamba wanakosa kusaidia wagonjwa,5,5,5,5,5,1,5,2,2,4,4,3,3,1,1,2,20%,20,45,5%,200,0.454545454,"ninao uwezo wa kutathmini maumivu kwa haraka, vile vile ninao uwezo wa kuchanganua mambo ya lishe na dawa za kusaidia","5'5""",60,2,Yes,4,1-2 hours,3,0 days,0,,,,
43,26,Female,Kikuyu,Black,College graduate,"Less than 2,580,000 KES",No,4,4,3,4,3,1,3,1,1,1,0.642857143,"Kwa kiwango kikubwa ama kiasi cha asilimia 60,Nina uwezo wa kuelewa taarifa za misingi wa kiafya, taarifa nazo peana Huwa ziko na uwadalifu uko.",1,4,2,3,2,4,1,1,5,4,5,5,4,5,4,5,4,5,1,1,4,1,1,3,4,4,4,1,2,2,1,2,1,1,2,5,5,2,4,4,1,5,5,4,4,5,3,4,4,7,7,7,7,7,1,5,5,5,5,1,"Daktari wangu mm na mwamini Kwa kiwango kikubwa sana , ana ujuzi wake wakutibu hali iliyo dhoofika na kukupea mawaidha ya kimsingi inayozingatia hali .",6,6,6,6,1,1,1,5,0.476190476,"Kwa kiwango kikubwa mimi Huwa na hofu ninapo tembelea ofisi ya daktari, Kwa sababu sina uhakika wa hali yangu.",5,5,5,5,5,5,5,2,1,3,1,2,2,2,3,2,20%,80,10,30%,85,0.454545454,"Kuwa mwangalifu sana na hali yangu na kufuata maagizo ya daktari wangu, ilihali yangu iwe Bora kila wakati na kufanya mazoezi .","5'4""",65,0,Yes,7,1-2 hours,6,0 days,0,,,,
65,20,Male,Luo,Black,Attended high school,"2,580,000 KES - 4,514,871 KES",Yes,1,5,5,4,3,1,3,1,1,1,0.642857143,Kwa kiwango cha juu kwani nina pata kuelewa kwa haraka na ninapopata shida nina watu wakunisaidia kuvumbua maswala tata ya kiafya,1,2,2,1,3,4,1,4,5,4,4,4,4,4,4,5,2,5,1,1,1,3,1,1,1,1,1,1,2,1,2,2,1,2,2,5,5,5,5,1,1,5,1,5,1,5,5,5,5,7,7,7,7,7,1,5,5,5,5,1,Ninamwamini daktari wangu kwani anauchukua muda wake kuniskiliza shida na kunielezea hata kwa matibabu amenisaidia sana,1,1,1,1,1,1,1,1,0.142857143,Kinachonipa hofu ninapotembelea ofisi ya daktari ni pale ninapopata daktari tofauti na yule ninayemwamini kunishughulikia,5,5,5,5,5,5,5,2,1,4,1,4,1,1,3,1,40%,30,10,2%,30,0.454545454,Niliweza kumpa mtu aliyepata jeraha dogo kwa kumpa huduma ya kwanza kabla ya kufikishwa hospitalini,"5'3""",56,0,Yes,4,9-10 hour,7 - Very healthy,0 days,0,,,,
65,32,Male,Kikuyu,Black,High school graduate,"Less than 2,580,000 KES",No,4,3,4,2,3,3,3,1,1,1,0.753968254,Nina kiwango cha juu kuweza kupata kuchakacha na Kuelewa taarifa za msingi za afya Na huduma Basi naweza kufanya maamuzi yanayostahili.,1,2,2,1,2,4,2,2,5,4,4,4,2,4,2,4,2,5,1,1,2,1,1,4,4,4,4,1,3,2,2,2,1,2,2,2,5,3,4,4,2,2,2,4,4,5,4,5,4,7,7,6,5,6,4,4,4,4,4,0.72,Wakati mwingine daktari hutibu bila vipimo vya maabara.pia mgonjwa hupigwa picha za x-ray zisizohitajika katika matibabu,2,2,2,2,2,2,2,2,0.285714286,Kwa kawaida hujui kitakacho Jiri . Daktari anaweza fanya makosa katika uamuzi. Unaweza Pata maradhi mengine huko,5,5,5,4,4,5,5,2,1,4,2,4,2,1,3,1,20%,80,5,3%,30,0.545454546,Moto alichomeka nikamwagilia Maji ya mfereji kwa dakika ishirini. Mimi husoma maagizo Kabla ya kunywa dawa.mimi huuliza muhudumu Wa afya maswali nisipo elewa,"5'7""",65,1,No,1,7-8 hours,6,0 days,0,,,,
31,25,Male,Kikuyu,Black,Some college,"Less than 2,580,000 KES",Yes,4,2,4,4,2,2,1,1,1,2,0.42063492,"Nina uwezo wa juu wa kupata, kuchakata, na kuelewa taarifa za msingi za afya kupitia maarifa yaliyojengwa katika mfumo wangu.",5,1,4,5,1,3,1,1,5,4,4,4,5,5,5,5,4,5,1,1,4,3,1,4,1,5,5,1,1,1,2,1,2,1,1,1,5,3,5,1,1,5,3,4,3,2,2,4,4,7,7,7,7,6,1,5,4,4,5,0.92,"Uaminifu kwa daktari hutegemea pia uwezo wake wa kuwasiliana kwa uwazi, kuelewa mahitaji ya mgonjwa, na kutoa matibabu yenye msingi wa ushahidi.",5,3,1,1,2,1,1,1,0.261904762,"kutokuelewa kikamilifu maelezo ya daktari kuhusu hali yangu. Pia, hali ya kutokuwa na uhakika kuhusu gharama au upatikanaji wa matibabu inaweza kuongeza hofu.",5,5,5,5,5,5,5,2,1,4,4,2,3,4,1,2,20%,80,1,7%,200,0.727272727,Nilisaidia mtu aliye na maswali kuhusu dalili za ugonjwa wa shinikizo la damu kwa kutoa ufafanuzi kuhusu ishara za awali.,"5'7""",57,0,Yes,2,1-2 hours,7 - Very healthy,0 days,0,,,,
59,39,Female,Kikuyu,Black,College graduate,"Less than 2,580,000 KES",No,3,1,1,4,3,1,2,1,1,1,0.42063492,Mimi huulizwa jinsi ya malipo nitafanya baaye yakuamua jinsi kulipa mimi hulipa na kupewa dawa zitakazo nisadia,1,1,1,1,1,2,1,2,5,5,5,5,5,5,4,5,5,4,1,1,1,3,1,1,1,1,1,1,4,2,2,2,1,1,2,5,5,4,5,5,5,5,5,3,3,5,3,3,4,7,7,7,7,7,1,5,4,5,4,0.92,Mimi namuamini daktari wangu kwa sababu yeye hunieleza kwa umakini kuhusu dawa anazonipa na yeye huniambia uzuri na ubaya za dawa anazo nipa,6,4,1,1,1,1,4,4,0.404761905,Malipo ya hospitali yamezidi zaida kuliko malipo ya kitambo saa hizi bei za zitu zimepanda hata dawa na hata malipo yakumlipa daktari,5,5,5,5,5,5,5,2,1,4,1,4,1,1,2,2,30%,100,3,2%,20,0.363636364,Kunywa maji kwa wingi na mboga kwa wingi na kufanya mazoezi kwa wingi kuboresha afya yako na kuzuia magonjwa mengi ya kiafya,"5'0""",78,1,Yes,6,3-4hours,7 - Very healthy,0 days,0,,,,
61,25,Female,Kalenjin,Black,College graduate,"Less than 2,580,000 KES",No,2,5,5,1,2,1,2,1,1,1,0.436507936,Nina uwezo kamilifu wakuelewa taarifa za msingi za afya na huduma zinazohitajika kufanya maamuzi sahihi ya afya.,1,1,5,1,1,5,1,1,5,4,4,4,4,4,4,4,3,4,5,4,5,4,5,2,5,5,5,1,2,2,3,2,2,2,2,4,4,4,4,5,5,5,1,5,5,5,5,5,4,6,7,6,7,7,1,5,5,5,5,1,Daktari wote ambao nimepatana na wao ni wazuri. Wengi wao wana umakini na matibabu walionipa yalifanya kazi vizuri.,1,1,1,6,6,6,1,1,0.5,Kitu kinachofanya niwe na wasiwasi mara nyingi ni kuambiwa au kupatikana na ugonjwa ambao sikuwa na tarajia. Ugonjwa kama UKIMWI ama kupatakana kuwa na mimba.,5,5,5,5,5,5,5,2,1,4,4,4,4,1,3,1,20%,50,5,70%,17,0.545454546,Elimu niliopata. Pia nimepatana na madaktari wanaochukua muda wao kunielezea masuala tofauti za afya kwa utaratibu.,"4'11""",54,0,No,8,1-2 hours,3,0 days,2,,,,
79,41,Male,Indian,Asian,High school graduate,"11,610,000 KES or more",No,5,5,5,5,3,1,2,1,1,1,0.682539683,elimi ya afya. elimu ya afya ni muhimu sana kuelewa msingi za afya. kufundisha watu kuhusu umuhimu wa msingi za afya.,1,1,2,1,1,2,1,1,3,4,4,4,1,1,1,1,4,4,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,5,1,3,5,5,4,1,5,5,5,5,4,5,7,7,7,5,1,1,5,5,5,5,1,mimi na mwamini daktari wangu kwa sababu ni daktari wa familia wangu kwa muda mrefu. Akipeana matibabu lazima familia yangu hupona na yeye ni rafiki yangu pia.,1,1,1,1,1,1,1,1,0.142857143,mimi sikubaliani kamwe kama kuhisi wasiwasi au hofu wakati natembelea daktari wangu kwa sabau mimi naamini daktari wangu.,5,5,5,5,5,4,5,2,1,4,4,4,2,1,3,2,20%,80,10,3%,170,0.545454546,"kuna wakati watu walipata ajali ya gari, niliwapa majeruhi matibabu kutumia ujuzi wangu wa kiafya. niliwakimbiza kwa hospitali.","5'8""",95,0,Yes,0,7-8 hours,5,0 days,0,,,,
55,33,Male,Luo,Black,College graduate,"Less than 2,580,000 KES",No,4,4,4,5,3,1,3,1,1,1,0.69047619,Ninaelewa vizuri sana taarifa za msingivza afya na huduma zinazohitajika kufanya maamuzi sahihi ya afya.,1,3,2,1,2,5,3,3,5,2,5,5,3,5,5,5,1,5,5,5,5,1,5,5,5,1,1,1,2,2,2,2,2,2,2,5,5,5,5,5,1,5,5,5,1,5,5,4,4,7,7,7,7,7,1,5,5,5,5,1,"Kwasababu ni mwaminifu, anafuwata Sheria na kanuni zote za afya, anatia manani mahitaji zangu za afya",6,2,1,5,1,4,4,5,0.595238095,"Mimi huogopa sindano sana kwahivyo nikiona sindano Mimi hukua na hofu sana, cha pili Mimi naogopa madawa zinazofanya mwili kuishiwa nguvu.",5,5,5,5,5,4,5,2,3,3,1,4,2,2,2,2,20%,72,10,7%,80,0.181818182,Nimesomea na kuhitimu masawala ya afya katika chuo kikuu na kufanya kazi na vituo mbali mbali zinazo shugulikia afya ya jamii,"5'2""",64,0,No,1,1-2 hours,6,0 days,1,,,,
70,39,Female,Taita,Black,Some graduate school,"Less than 2,580,000 KES",No,3,3,4,4,3,2,3,1,1,2,0.658730159,Asilimia tisini hivi kwasababau naweza kuelewa kwa urahisi mambo kadhaa bila Kuomba msaada wowote kutoka kwa mtu mwingine,2,4,4,2,3,3,3,2,4,3,3,4,3,4,3,3,3,4,3,1,2,1,3,5,4,1,4,2,2,3,2,2,2,2,3,3,4,4,4,2,4,3,3,3,4,4,4,4,5,4,6,6,7,6,4,4,4,4,4,0.72,Namwamini daktari kwasababau amewahi kutibu watu wangu na pia ana sifa nzuri za umaarufu wake wakutibu magonjwa mbalimbali na,7,7,6,7,6,6,6,6,0.904761905,"Kwanza, ni wakati unapoambiwa kuwa lazima utolewe damu ili iende kupimwa, pili, unaposubiri majibu kutoka kwa daktari",5,5,5,4,5,2,5,2,1,4,4,4,1,1,3,1,5%,80,22.5,5%,25,0.454545454,Wakati niliposoma lebo za dawa nilizoandikiwa na daktari na nikatambua kwamba alinipahiyo dawa kimakosa na nikamrudishia na kumueleza,"5'4""",60,1,Yes,2,1-2 hours,5,0 days,0,,,,
